City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,hilo,19.7297,-155.09,300.0,75,20,2.57,US,1699832804
364,majene,-3.5403,118.9707,302.03,71,78,1.34,ID,1699833045
365,iquique,-20.2208,-70.1431,292.17,80,55,0.23,CL,1699833046
366,san jose del cabo,23.0589,-109.6977,302.31,57,40,6.69,MX,1699832960
367,touros,-5.1989,-35.4608,299.73,78,0,9.46,BR,1699833047
368,general acha,-37.377,-64.6043,285.65,22,0,2.72,AR,1699833048
369,cabo san lucas,22.8909,-109.9124,301.9,64,36,1.79,MX,1699833049
370,comodoro rivadavia,-45.8667,-67.5,291.07,17,20,8.23,AR,1699833049
371,sept-iles,50.2001,-66.3821,272.15,72,100,5.14,CA,1699833050
372,aasiaat,68.7098,-52.8699,260.88,85,53,2.34,GL,1699833051
373,kargil,34.5667,76.1,271.88,44,76,1.18,IN,1699833040
374,xinji,37.9028,115.2036,274.15,45,99,2.25,CN,1699833052
375,nizhnesortymskiy,62.4397,71.7603,268.51,92,99,5.25,RU,1699833053
376,lubango,-14.9172,13.4925,291.07,82,97,1.03,AO,1699832980
377,tan-tan,28.438,-11.1032,295.64,45,38,3.28,MA,1699833054
378,chifeng,42.2683,118.9636,266.71,69,0,2.6,CN,1699833055
379,ngambe,4.2333,10.6167,294.4,99,100,0.6,CM,1699833055
380,port alfred,-33.5906,26.891,286.03,90,33,0.45,ZA,1699833056
381,itaituba,-4.2761,-55.9836,302.41,50,8,1.23,BR,1699833057
382,pilar,-9.5972,-35.9567,296.11,86,4,1.85,BR,1699833057
383,harstad,68.799,16.5293,271.57,60,3,6.71,NO,1699833058
384,yoichi,43.2039,140.7703,276.41,69,100,5.8,JP,1699833059
385,axim,4.8699,-2.2405,299.1,88,41,2.81,GH,1699833060
386,porto novo,6.4965,2.6036,299.59,86,32,2.37,BJ,1699832958
387,cortez,37.3489,-108.5859,285.57,24,0,3.6,US,1699833062
388,paracuru,-3.41,-39.0306,300.43,74,0,4.87,BR,1699833062
389,ouadda,8.0777,22.4007,293.31,94,81,1.3,CF,1699833063
390,dongfeng,42.6403,125.5118,263.34,87,6,2.56,CN,1699833064
391,santa elena de uairen,4.6167,-61.1333,296.1,74,95,1.33,VE,1699833065
392,machico,32.7,-16.7667,293.5,83,75,2.06,PT,1699833065
393,vernon,50.2581,-119.2691,281.49,60,100,2.06,CA,1699832936
394,balabac,7.9868,117.0645,302.0,72,40,3.45,PH,1699833067
395,constitucion,-35.3333,-72.4167,284.23,72,0,12.51,CL,1699833024
396,rameswaram,9.2833,79.3,300.98,73,100,10.31,IN,1699833010
397,las heras,-46.5419,-68.9359,284.19,34,1,9.66,AR,1699833069
398,copala,16.65,-98.9833,299.85,85,9,0.97,MX,1699833070
399,palangkaraya,-2.2,113.8333,298.29,95,100,1.29,ID,1699833071
400,khash,28.2211,61.2158,287.99,25,100,1.95,IR,1699833071
401,nuuk,64.1835,-51.7216,267.49,68,67,2.57,GL,1699833072
402,port elizabeth,-33.918,25.5701,287.77,78,30,1.79,ZA,1699832861
403,thunder bay,48.4001,-89.3168,279.14,81,75,3.6,CA,1699833026
404,kailua-kona,19.6406,-155.9956,302.75,74,40,4.12,US,1699833074
405,boguchany,58.3814,97.4531,263.63,94,100,1.34,RU,1699833075
406,newberry,34.2746,-81.6187,284.52,85,95,2.56,US,1699833076
407,kenai,60.5544,-151.2583,271.53,95,0,1.54,US,1699832993
408,great falls,47.5002,-111.3008,283.81,44,0,3.6,US,1699833077
409,baruun-urt,46.6806,113.2792,260.57,84,4,5.65,MN,1699833077
410,verdal,63.7933,11.4817,269.17,71,15,2.04,NO,1699833078
411,lompoc,34.6391,-120.4579,296.38,43,0,5.66,US,1699833078
412,acarau,-2.8856,-40.12,299.6,73,0,6.47,BR,1699832952
413,puerto madryn,-42.7692,-65.0385,285.77,36,4,3.31,AR,1699832956
414,mangrol,21.1167,70.1167,297.83,33,94,4.9,IN,1699833081
415,talakan,50.3167,130.3667,262.93,87,51,2.23,RU,1699833082
416,guane,22.2025,-84.0875,298.45,78,61,1.49,CU,1699833083
417,kahriz,34.3838,47.0553,286.41,38,100,0.87,IR,1699833084
418,al muwayh,22.4333,41.7583,294.73,42,73,5.14,SA,1699833084
419,phan rang-thap cham,11.5667,108.9833,297.72,90,64,1.37,VN,1699833085
420,san isidro,-12.1167,-77.05,295.94,75,75,6.69,PE,1699833086
421,north platte,41.1239,-100.7654,287.18,30,0,3.25,US,1699833086
422,amga,60.8953,131.9608,258.06,93,100,3.22,RU,1699833088
423,longuenesse,50.734,2.2352,286.83,94,100,5.68,FR,1699833089
424,coyuca de catalan,18.3333,-100.65,301.27,69,5,0.5,MX,1699833089
425,leteri,24.05,77.4,289.12,62,76,2.07,IN,1699833091
426,lander,42.833,-108.7307,285.6,32,0,0.0,US,1699832988
427,bam,29.106,58.357,290.93,33,68,1.26,IR,1699833092
428,natal,-5.795,-35.2094,298.51,78,20,3.6,BR,1699833092
429,usinsk,65.9939,57.5281,258.19,100,71,2.24,RU,1699833093
430,qamdo,31.1667,97.2333,263.28,51,0,1.43,CN,1699833094
431,cinisi,38.1562,13.1073,293.71,71,0,7.2,IT,1699833095
432,ellsworth,44.5434,-68.4195,275.17,79,100,1.54,US,1699833095
433,zaterechnyy,44.7931,45.2097,284.59,94,100,2.77,RU,1699833096
434,three points,32.0767,-111.3137,300.24,19,0,4.12,US,1699833097
435,kristiansund,63.1115,7.732,274.51,75,10,2.06,NO,1699833097
436,penedo,-10.2903,-36.5864,294.81,86,3,2.15,BR,1699833098
437,korla,41.7597,86.1469,277.8,74,1,0.88,CN,1699833099
438,reggane,26.7158,0.1714,296.98,26,2,4.29,DZ,1699833099
439,campos belos,-13.0367,-46.7717,301.84,27,39,0.86,BR,1699833100
440,ambodifotatra,-16.9833,49.85,295.33,86,41,1.76,MG,1699833100
441,kathu,7.9178,98.3332,302.42,78,98,4.55,TH,1699833101
442,nantucket,41.2835,-70.0995,278.79,65,95,2.57,US,1699833102
443,sensuntepeque,13.8667,-88.6333,295.04,87,18,0.97,SV,1699833102
444,aur,8.1499,171.1687,301.65,82,100,8.31,MH,1699833103
445,ivdel',60.6911,60.4206,274.92,81,100,1.79,RU,1699833103
446,salinopolis,-0.6136,-47.3561,300.87,76,9,7.98,BR,1699833104
447,sinjar,36.3209,41.8754,292.12,42,100,2.55,IQ,1699833105
448,new kingman-butler,35.265,-114.0323,294.13,2,1,2.47,US,1699833106
449,zagora,30.3484,-5.8365,292.94,31,47,0.17,MA,1699833047
450,oppenheim,49.8547,8.3597,281.02,98,100,1.34,DE,1699833107
451,belmonte,-15.8631,-38.8828,297.99,78,4,3.42,BR,1699833108
452,zarah sharan,33.1467,68.7917,276.38,43,18,0.85,AF,1699833108
453,luwuk,-0.9516,122.7875,302.21,70,51,2.22,ID,1699833109
454,moranbah,-22.0016,148.0466,300.56,41,0,4.57,AU,1699833110
455,laojunmiao,39.8333,97.7333,269.6,45,12,2.85,CN,1699833110
456,murzuq,25.9155,13.9184,292.64,30,0,3.51,LY,1699833111
457,monte alegre,-2.0078,-54.0692,303.9,44,31,1.61,BR,1699832857
458,mandera,3.9366,41.867,300.22,74,61,1.71,KE,1699833113
459,devils lake,48.1128,-98.8651,281.14,60,0,5.66,US,1699833113
460,kaspiyskiy,45.3929,47.3707,285.11,90,71,2.79,RU,1699833114
461,palikir - national government center,6.9248,158.1611,302.56,79,100,1.54,FM,1699833115
462,banjar,-8.19,114.9675,300.7,77,24,3.83,ID,1699833116
463,broome,42.2506,-75.833,274.63,79,13,0.45,US,1699833117
464,lammi,61.0833,25.0167,274.81,89,100,4.29,FI,1699833117
465,ilhabela,-23.7781,-45.3581,298.02,86,98,1.82,BR,1699833118
466,brezina,33.0989,1.2608,287.64,41,6,2.06,DZ,1699833119
467,orange,33.7,-117.7675,304.06,25,20,4.12,US,1699833120
468,zahedan,29.4963,60.8629,281.1,61,0,3.09,IR,1699833121
469,port shepstone,-30.7414,30.455,290.34,86,100,1.46,ZA,1699833122
470,shagonar,51.5333,92.8,266.16,96,100,0.92,RU,1699833123
471,brookings,44.3114,-96.7984,284.15,43,0,3.6,US,1699833123
472,baoying,33.2292,119.3092,276.09,49,7,3.8,CN,1699833124
473,sarupathar,26.1984,93.8094,290.27,96,0,0.87,IN,1699833125
474,vila velha,-20.3297,-40.2925,300.34,84,0,4.12,BR,1699833126
475,lysekil,58.2743,11.4358,277.1,85,42,3.03,SE,1699833126
476,ulsteinvik,62.3432,5.8487,276.22,75,0,2.68,NO,1699833127
477,correia pinto,-27.5847,-50.3611,292.87,99,77,2.11,BR,1699833128
478,mandali,33.7499,45.5541,294.27,38,98,1.45,IQ,1699833129
479,claremont,34.0967,-117.7198,302.44,14,0,2.57,US,1699833007
480,naberera,-4.2,36.9333,290.92,92,86,2.03,TZ,1699833130
481,la breita,-4.2608,-80.8875,294.61,72,18,5.11,PE,1699833131
482,salalah,17.0151,54.0924,299.2,53,0,2.06,OM,1699833133
483,usogorsk,63.4106,48.6872,266.85,97,79,4.56,RU,1699833133
484,kruisfontein,-34.0033,24.7314,284.47,77,0,3.61,ZA,1699833134
485,mugia,43.1041,-9.2179,292.54,92,94,13.12,ES,1699832926
486,scottburgh,-30.2867,30.7532,290.31,82,100,3.09,ZA,1699833136
487,padang,-0.9492,100.3543,298.18,89,67,1.0,ID,1699833005
488,markovo,57.3206,107.0881,260.45,93,98,1.14,RU,1699833137
489,silver springs shores,29.1044,-82.0206,293.15,90,96,0.89,US,1699833138
490,whakatane,-37.9585,176.9854,296.97,67,3,2.24,NZ,1699833139
491,flying fish cove,-10.4217,105.6791,297.97,88,75,4.12,CX,1699832984
492,boyolangu,-8.1181,111.8935,300.14,79,30,2.65,ID,1699833140
493,sawakin,19.1059,37.3321,301.65,74,70,0.51,SD,1699833140
494,xuddur,4.1213,43.8894,297.36,81,75,5.11,SO,1699833141
495,san fernando,15.0286,120.6898,300.0,77,86,1.86,PH,1699833142
496,kudahuvadhoo,2.6708,72.8944,300.95,71,76,0.78,MV,1699832908
497,tsiombe,-25.3,45.4833,294.81,60,0,2.41,MG,1699833143
498,beau vallon,-20.4189,57.6953,294.94,94,20,2.57,MU,1699833144
499,biharamulo,-2.6319,31.3089,290.01,90,58,0.59,TZ,1699833144
500,anahuac,27.2333,-100.15,288.66,95,100,2.0,MX,1699833145
501,ad dawadimi,24.5077,44.3924,292.79,39,80,4.32,SA,1699833146
502,luba,3.4568,8.5547,299.09,83,84,3.29,GQ,1699833147
503,zhelezinka,53.54,75.3072,276.97,92,100,4.98,KZ,1699833147
504,tura,25.5198,90.2201,289.25,91,0,2.86,IN,1699833148
505,kabansk,52.0486,106.6528,261.37,91,93,2.6,RU,1699833149
506,okhotsk,59.3833,143.3,253.73,73,0,8.62,RU,1699833149
507,bardai,11.65,7.2333,295.74,25,3,3.03,NG,1699832925
508,muscat,23.6139,58.5922,295.16,47,97,1.66,OM,1699833150
509,mata-utu,-13.2816,-176.1745,301.92,71,75,7.31,WF,1699832951
510,hotan,37.0997,79.9269,276.57,27,0,2.44,CN,1699833152
511,sarina,-21.4333,149.2167,301.63,48,52,4.49,AU,1699833153
512,pimentel,-6.8367,-79.9342,295.31,73,0,9.26,PE,1699833154
513,lianshan,40.7643,120.8533,271.2,41,0,1.2,CN,1699833155
514,mahibadhoo,3.7833,72.9667,300.81,75,86,0.36,MV,1699833155
515,okha,53.5739,142.9478,268.74,94,100,6.49,RU,1699833156
516,de forest,43.2478,-89.3437,285.21,53,0,4.63,US,1699833157
517,tromso,69.6496,18.957,270.16,63,0,3.09,NO,1699833158
518,bangui,4.3612,18.555,295.55,98,100,0.85,CF,1699832970
519,gadzhiyevo,69.2551,33.3362,267.51,90,85,6.12,RU,1699833159
520,cole harbour,44.6724,-63.4751,277.86,78,46,5.14,CA,1699832944
521,taseyevo,57.2169,94.8978,266.67,84,100,0.45,RU,1699833160
522,shakawe,-18.3667,21.85,300.74,24,65,2.0,BW,1699833161
523,sandakan,5.8402,118.1179,297.97,94,40,2.06,MY,1699833162
524,cullera,39.1667,-0.25,292.57,70,38,4.62,ES,1699833162
525,nacogdoches,31.6002,-94.6335,289.45,86,100,2.57,US,1699833163
526,asmar,35.0333,71.3581,287.97,39,1,2.94,AF,1699833164
527,arvayheer,46.2639,102.775,264.78,22,63,1.87,MN,1699833164
528,dhidhdhoo,6.8833,73.1,300.8,77,98,3.25,MV,1699833165
529,nishinoomote,30.7333,131.0,286.46,62,40,7.2,JP,1699833166
530,ghat,24.9647,10.1728,292.27,30,0,3.96,LY,1699833167
531,nabire,-3.3667,135.4833,300.76,72,100,2.31,ID,1699833167
532,reguiba,33.5639,6.7033,289.18,59,0,2.06,DZ,1699833168
533,timmins,48.4669,-81.3331,273.05,86,75,6.69,CA,1699832985
534,zima,53.9202,102.0442,260.44,96,71,0.94,RU,1699833170
535,houlton,46.1262,-67.8403,272.38,67,100,3.6,US,1699833172
536,kamloops,50.6665,-120.3192,280.7,53,100,2.57,CA,1699833172
537,sur,22.5667,59.5289,298.33,55,100,2.06,OM,1699833173
538,kzyltu,53.6364,72.3414,276.74,81,99,3.52,KZ,1699833174
539,atherton,53.5237,-2.4935,282.2,97,100,2.46,GB,1699833175
540,ulladulla,-35.35,150.4667,293.58,57,100,2.65,AU,1699832955
541,manokwari,-0.8667,134.0833,301.48,74,100,2.94,ID,1699832992
542,centerville,39.6284,-84.1594,282.31,64,0,2.57,US,1699833054
543,beira,-19.8436,34.8389,294.2,100,20,1.54,MZ,1699833177
544,tari,12.4086,4.4914,299.42,18,7,4.17,NG,1699833179
545,la foa,-21.7108,165.8276,300.3,40,20,2.54,NC,1699833180
546,carmelo,-33.9892,-58.2856,290.29,62,67,6.86,UY,1699833063
547,gamba,-2.65,10.0,298.29,87,99,1.95,GA,1699833181
548,male,4.1748,73.5089,300.12,89,40,1.54,MV,1699833182
549,port moresby,-9.4431,147.1797,301.83,65,20,2.57,PG,1699833125
550,yinchuan,38.4681,106.2731,272.64,18,48,2.22,CN,1699833183
551,tukrah,32.5341,20.5791,295.41,65,25,3.3,LY,1699833184
552,menongue,-14.6585,17.691,291.26,84,87,2.29,AO,1699833185
553,labytnangi,66.6572,66.4183,260.24,91,9,3.26,RU,1699833186
554,altai,46.3722,96.2583,262.67,67,33,0.63,MN,1699833187
555,chapadinha,-3.7417,-43.3603,298.73,73,0,2.83,BR,1699833187
556,kloulklubed,7.0419,134.2556,299.43,75,100,6.18,PW,1699833188
557,borba,-4.3878,-59.5939,304.05,52,81,1.88,BR,1699833189
558,san mateo del mar,16.2,-95.0,301.21,70,8,12.98,MX,1699833190
559,hailar,49.2,119.7,259.26,92,7,3.79,CN,1699833190
560,skovorodino,53.9833,123.9167,263.82,63,66,0.91,RU,1699833191
561,kabalo,-6.05,26.9167,293.41,98,96,1.33,CD,1699833192
562,arteche,12.2645,125.4048,301.24,85,100,3.72,PH,1699833193
563,yonan-up,37.9089,126.1611,273.97,48,0,3.28,KP,1699833193
564,alesund,62.4723,6.1549,276.23,71,0,3.6,NO,1699833194
565,guarapari,-20.6667,-40.4975,300.31,83,40,1.29,BR,1699833195
566,port saint john's,-31.6229,29.5448,288.86,72,87,1.26,ZA,1699833196
567,turi,40.9173,17.0212,287.06,95,40,3.6,IT,1699833196
568,viedma,-40.8135,-62.9967,283.19,21,1,0.65,AR,1699833197
569,qalat,32.1058,66.9083,280.69,47,12,0.29,AF,1699833198
570,qarqaraly,49.4058,75.4742,272.86,95,90,4.22,KZ,1699833199
571,chegdomyn,51.1167,133.0167,261.16,85,100,0.31,RU,1699833199
572,kasongo-lunda,-6.4667,16.8167,293.43,99,95,1.08,CD,1699833200
